fortnight_id,disease_group,disease,national_this_fortnight,ytd,state,fortnightly_count
FN14/2025,Zoonoses,Mpox,0,167,WA,0
FN14/2025,Zoonoses,Ornithosis,1,18,ACT,0
FN14/2025,Zoonoses,Ornithosis,1,18,NSW,0
FN14/2025,Zoonoses,Ornithosis,1,18,NT,0
FN14/2025,Zoonoses,Ornithosis,1,18,QLD,0
FN14/2025,Zoonoses,Ornithosis,1,18,SA,0
FN14/2025,Zoonoses,Ornithosis,1,18,TAS,0
FN14/2025,Zoonoses,Ornithosis,1,18,VIC,1
FN14/2025,Zoonoses,Ornithosis,1,18,WA,0
FN14/2025,Zoonoses,Q fever,29,512,ACT,0
FN14/2025,Zoonoses,Q fever,29,512,NSW,11
FN14/2025,Zoonoses,Q fever,29,512,NT,0
FN14/2025,Zoonoses,Q fever,29,512,QLD,12
FN14/2025,Zoonoses,Q fever,29,512,SA,2
FN14/2025,Zoonoses,Q fever,29,512,TAS,0
FN14/2025,Zoonoses,Q fever,29,512,VIC,3
FN14/2025,Zoonoses,Q fever,29,512,WA,1
FN14/2025,Zoonoses,Rabies,0,0,ACT,0
FN14/2025,Zoonoses,Rabies,0,0,NSW,0
FN14/2025,Zoonoses,Rabies,0,0,NT,0
FN14/2025,Zoonoses,Rabies,0,0,QLD,0
FN14/2025,Zoonoses,Rabies,0,0,SA,0
FN14/2025,Zoonoses,Rabies,0,0,TAS,0
FN14/2025,Zoonoses,Rabies,0,0,VIC,0
FN14/2025,Zoonoses,Rabies,0,0,WA,0
FN14/2025,Zoonoses,Tularaemia,0,0,ACT,0
FN14/2025,Zoonoses,Tularaemia,0,0,NSW,0
FN14/2025,Zoonoses,Tularaemia,0,0,NT,0
FN14/2025,Zoonoses,Tularaemia,0,0,QLD,0
FN14/2025,Zoonoses,Tularaemia,0,0,SA,0
FN14/2025,Zoonoses,Tularaemia,0,0,TAS,0
FN14/2025,Zoonoses,Tularaemia,0,0,VIC,0
FN14/2025,Zoonoses,Tularaemia,0,0,WA,0
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,ACT,0
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,NSW,22
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,NT,4
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,QLD,26
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,SA,2
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,TAS,1
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,VIC,12
FN14/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),75,830,WA,8
FN14/2025,Other notifiable diseases,Leprosy,2,11,ACT,0
FN14/2025,Other notifiable diseases,Leprosy,2,11,NSW,0
FN14/2025,Other notifiable diseases,Leprosy,2,11,NT,0
FN14/2025,Other notifiable diseases,Leprosy,2,11,QLD,2
FN14/2025,Other notifiable diseases,Leprosy,2,11,SA,0
FN14/2025,Other notifiable diseases,Leprosy,2,11,TAS,0
FN14/2025,Other notifiable diseases,Leprosy,2,11,VIC,0
FN14/2025,Other notifiable diseases,Leprosy,2,11,WA,0
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,ACT,0
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,NSW,1
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,NT,0
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,QLD,3
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,SA,0
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,TAS,0
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,VIC,1
FN02/2025,Bloodborne diseases,Hepatitis B (newly acquired),5,6,WA,0
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,ACT,1
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,NSW,79
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,NT,0
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,QLD,30
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,SA,9
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,TAS,0
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,VIC,55
FN02/2025,Bloodborne diseases,Hepatitis B (unspecified),196,235,WA,22
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,ACT,2
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,NSW,3
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,NT,0
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,QLD,25
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,SA,1
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,TAS,0
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,VIC,0
FN02/2025,Bloodborne diseases,Hepatitis C (newly acquired),32,36,WA,1
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,ACT,4
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,NSW,87
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,NT,0
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,QLD,65
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,SA,11
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,TAS,3
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,VIC,51
FN02/2025,Bloodborne diseases,Hepatitis C (unspecified),244,282,WA,23
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,ACT,0
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,NSW,3
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,NT,0
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,QLD,1
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,SA,0
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,TAS,0
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,VIC,0
FN02/2025,Bloodborne diseases,Hepatitis D,4,4,WA,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,ACT,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,NSW,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,NT,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,QLD,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,SA,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,TAS,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,VIC,0
FN02/2025,Gastrointestinal diseases,Botulism,0,0,WA,0
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,ACT,37
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,NSW,504
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,NT,5
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,QLD,488
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,SA,119
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,TAS,68
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,VIC,402
FN02/2025,Gastrointestinal diseases,Campylobacteriosis,1823,2311,WA,200
FN02/2025,Gastrointestinal diseases,Cholera,1,1,ACT,0
FN02/2025,Gastrointestinal diseases,Cholera,1,1,NSW,1
FN02/2025,Gastrointestinal diseases,Cholera,1,1,NT,0
FN02/2025,Gastrointestinal diseases,Cholera,1,1,QLD,0
FN02/2025,Gastrointestinal diseases,Cholera,1,1,SA,0
FN02/2025,Gastrointestinal diseases,Cholera,1,1,TAS,0
FN02/2025,Gastrointestinal diseases,Cholera,1,1,VIC,0
FN02/2025,Gastrointestinal diseases,Cholera,1,1,WA,0
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,ACT,4
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,NSW,81
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,NT,4
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,QLD,43
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,SA,11
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,TAS,1
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,VIC,67
FN02/2025,Gastrointestinal diseases,Cryptosporidiosis,256,302,WA,45
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,ACT,0
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,NSW,0
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,NT,0
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,QLD,0
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,SA,0
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,TAS,0
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,VIC,0
FN02/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,1,WA,0
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,ACT,0
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,NSW,4
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,NT,0
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,QLD,1
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,SA,1
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,TAS,0
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,VIC,5
FN02/2025,Gastrointestinal diseases,Hepatitis A,12,15,WA,1
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,ACT,0
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,NSW,0
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,NT,0
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,QLD,1
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,SA,0
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,TAS,0
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,VIC,0
FN02/2025,Gastrointestinal diseases,Hepatitis E,1,2,WA,0
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,ACT,0
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,NSW,2
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,NT,0
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,QLD,0
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,SA,0
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,TAS,0
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,VIC,3
FN02/2025,Gastrointestinal diseases,Listeriosis,6,6,WA,1
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,ACT,0
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,NSW,1
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,NT,0
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,QLD,0
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,SA,2
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,TAS,0
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,VIC,1
FN02/2025,Gastrointestinal diseases,Paratyphoid,4,4,WA,0
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,ACT,11
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,NSW,149
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,NT,14
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,QLD,190
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,SA,33
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,TAS,13
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,VIC,95
FN02/2025,Gastrointestinal diseases,Salmonellosis,569,716,WA,64
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,ACT,1
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,NSW,46
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,NT,1
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,QLD,34
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,SA,11
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,TAS,0
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,VIC,26
FN02/2025,Gastrointestinal diseases,Shigellosis,142,191,WA,23
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,ACT,0
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,NSW,3
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,NT,0
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,QLD,2
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,SA,16
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,TAS,1
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,VIC,10
FN02/2025,Gastrointestinal diseases,"STEC""""",42,59,WA,10
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,ACT,0
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,NSW,7
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,NT,0
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,QLD,1
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,SA,2
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,TAS,0
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,VIC,5
FN02/2025,Gastrointestinal diseases,Typhoid Fever,16,19,WA,1
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,ACT,0
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,NSW,0
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,NT,0
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,QLD,0
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,SA,0
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,TAS,0
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,VIC,0
FN02/2025,Gastrointestinal diseases,Vibrio parahaemolyticus,1,1,WA,1
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,ACT,0
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,NSW,0
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,NT,0
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,QLD,0
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,SA,0
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,TAS,0
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,VIC,0
FN02/2025,Listed Human diseases,Avian influenza in humans (AIH),0,0,WA,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,ACT,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,NSW,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,NT,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,QLD,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,SA,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,TAS,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,VIC,0
FN02/2025,Listed Human diseases,Middle East respiratory syndrome coronavirus (MERS-CoV),0,0,WA,0
FN02/2025,Listed Human diseases,Plague,0,0,ACT,0
FN02/2025,Listed Human diseases,Plague,0,0,NSW,0
FN02/2025,Listed Human diseases,Plague,0,0,NT,0
FN02/2025,Listed Human diseases,Plague,0,0,QLD,0
FN02/2025,Listed Human diseases,Plague,0,0,SA,0
FN02/2025,Listed Human diseases,Plague,0,0,TAS,0
FN02/2025,Listed Human diseases,Plague,0,0,VIC,0
FN02/2025,Listed Human diseases,Plague,0,0,WA,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,ACT,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,NSW,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,NT,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,QLD,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,SA,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,TAS,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,VIC,0
FN02/2025,Listed Human diseases,Severe acute respiratory syndrome (SARS),0,0,WA,0
FN02/2025,Listed Human diseases,Smallpox,0,0,ACT,0
FN02/2025,Listed Human diseases,Smallpox,0,0,NSW,0
FN02/2025,Listed Human diseases,Smallpox,0,0,NT,0
FN02/2025,Listed Human diseases,Smallpox,0,0,QLD,0
FN02/2025,Listed Human diseases,Smallpox,0,0,SA,0
FN02/2025,Listed Human diseases,Smallpox,0,0,TAS,0
FN02/2025,Listed Human diseases,Smallpox,0,0,VIC,0
FN02/2025,Listed Human diseases,Smallpox,0,0,WA,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,ACT,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,NSW,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,NT,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,QLD,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,SA,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,TAS,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,VIC,0
FN02/2025,Listed Human diseases,Viral haemorrhagic fever (NEC),0,0,WA,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,ACT,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,NSW,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,NT,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,QLD,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,SA,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,TAS,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,VIC,0
FN02/2025,Listed Human diseases,Yellow fever,0,0,WA,0
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,ACT,69
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,NSW,1154
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,NT,50
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,QLD,1046
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,SA,210
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,TAS,39
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,VIC,999
FN02/2025,Sexually transmissible infections,Chlamydial infection,4121,4726,WA,554
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,ACT,0
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,NSW,0
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,NT,0
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,QLD,0
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,SA,0
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,TAS,0
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,VIC,0
FN02/2025,Sexually transmissible infections,Donovanosis,0,0,WA,0
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,ACT,26
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,NSW,621
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,NT,57
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,QLD,376
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,SA,113
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,TAS,11
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,VIC,553
FN02/2025,Sexually transmissible infections,Gonococcal infection,1997,2319,WA,240
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,ACT,1
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,NSW,61
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,NT,14
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,QLD,66
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,SA,5
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,TAS,1
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,VIC,47
FN02/2025,Sexually transmissible infections,Syphilis < 2 years,220,252,WA,25
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,ACT,0
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,NSW,18
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,NT,2
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,QLD,11
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,SA,2
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,TAS,0
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,VIC,48
FN02/2025,Sexually transmissible infections,Syphilis > 2 years or unspecified duration,88,97,WA,7
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,ACT,0
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,NSW,1
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,NT,0
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,QLD,0
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,SA,0
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,TAS,0
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,VIC,0
FN02/2025,Sexually transmissible infections,Syphilis congenital,1,1,WA,0
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,ACT,0
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,NSW,0
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,NT,1
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,QLD,2
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,SA,0
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,TAS,0
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,VIC,0
FN02/2025,Vaccine preventable diseases,Diphtheria,4,4,WA,1
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,ACT,0
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,NSW,1
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,NT,0
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,QLD,1
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,SA,0
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,TAS,0
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,VIC,0
FN02/2025,Vaccine preventable diseases,Haemophilus influenzae type b,2,2,WA,0
FN02/2025,Vaccine preventable diseases,Measles,5,6,ACT,0
FN02/2025,Vaccine preventable diseases,Measles,5,6,NSW,0
FN02/2025,Vaccine preventable diseases,Measles,5,6,NT,0
FN02/2025,Vaccine preventable diseases,Measles,5,6,QLD,1
FN02/2025,Vaccine preventable diseases,Measles,5,6,SA,1
FN02/2025,Vaccine preventable diseases,Measles,5,6,TAS,0
FN02/2025,Vaccine preventable diseases,Measles,5,6,VIC,3
FN02/2025,Vaccine preventable diseases,Measles,5,6,WA,0
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,ACT,0
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,NSW,2
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,NT,0
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,QLD,3
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,SA,0
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,TAS,0
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,VIC,2
FN02/2025,Vaccine preventable diseases,Meningococcal disease (invasive),7,9,WA,0
FN02/2025,Vaccine preventable diseases,Mumps,5,6,ACT,0
FN02/2025,Vaccine preventable diseases,Mumps,5,6,NSW,2
FN02/2025,Vaccine preventable diseases,Mumps,5,6,NT,0
FN02/2025,Vaccine preventable diseases,Mumps,5,6,QLD,1
FN02/2025,Vaccine preventable diseases,Mumps,5,6,SA,0
FN02/2025,Vaccine preventable diseases,Mumps,5,6,TAS,0
FN02/2025,Vaccine preventable diseases,Mumps,5,6,VIC,1
FN02/2025,Vaccine preventable diseases,Mumps,5,6,WA,1
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,ACT,1
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,NSW,28
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,NT,2
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,QLD,12
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,SA,5
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,TAS,1
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,VIC,18
FN02/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),75,103,WA,8
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,ACT,0
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,NSW,0
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,NT,0
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,QLD,0
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,SA,0
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,TAS,0
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,VIC,0
FN02/2025,Vaccine preventable diseases,Poliovirus infection,0,0,WA,0
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,ACT,11
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,NSW,105
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,NT,16
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,QLD,63
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,SA,33
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,TAS,2
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,VIC,103
FN02/2025,Vaccine preventable diseases,Rotavirus,345,449,WA,12
FN02/2025,Vaccine preventable diseases,Rubella,0,0,ACT,0
FN02/2025,Vaccine preventable diseases,Rubella,0,0,NSW,0
FN02/2025,Vaccine preventable diseases,Rubella,0,0,NT,0
